Label,Accession,Title,Sample_title,Sample_geo_accession,Sample_source_name_ch1,Sample_characteristics_ch1,Sample_characteristics_ch1.1,Sample_characteristics_ch1.2,Sample_description,ID_REF
4,GSM1883592,"HRV DUKE Subject 9, Hour 96",HRV.DUKE.Subject.9..Hour.96,GSM1883592,"peripheral blood of HRV DUKE subject 9, hour 96",virus: HRV,time point: hour 96,subject: HRV DUKE subject 9,HRV_DUKE_SAMPLE_149,GSM1883592
4,GSM1883593,"HRV DUKE Subject 9, Hour 108",HRV.DUKE.Subject.9..Hour.108,GSM1883593,"peripheral blood of HRV DUKE subject 9, hour 108",virus: HRV,time point: hour 108,subject: HRV DUKE subject 9,HRV_DUKE_SAMPLE_150,GSM1883593
4,GSM1883594,"HRV DUKE Subject 9, Hour 120",HRV.DUKE.Subject.9..Hour.120,GSM1883594,"peripheral blood of HRV DUKE subject 9, hour 120",virus: HRV,time point: hour 120,subject: HRV DUKE subject 9,HRV_DUKE_SAMPLE_151,GSM1883594
4,GSM1883595,"HRV DUKE Subject 9, Hour 136",HRV.DUKE.Subject.9..Hour.136,GSM1883595,"peripheral blood of HRV DUKE subject 9, hour 136",virus: HRV,time point: hour 136,subject: HRV DUKE subject 9,HRV_DUKE_SAMPLE_152,GSM1883595
1,GSM1883627,"HRV DUKE Subject 12, Hour -11",HRV.DUKE.Subject.12..Hour..11,GSM1883627,"peripheral blood of HRV DUKE subject 12, hour -11",virus: HRV,time point: hour -11,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_184,GSM1883627
1,GSM1883628,"HRV DUKE Subject 12, Hour 0",HRV.DUKE.Subject.12..Hour.0,GSM1883628,"peripheral blood of HRV DUKE subject 12, hour 0",virus: HRV,time point: hour 0,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_185,GSM1883628
3,GSM1883629,"HRV DUKE Subject 12, Hour 4",HRV.DUKE.Subject.12..Hour.4,GSM1883629,"peripheral blood of HRV DUKE subject 12, hour 4",virus: HRV,time point: hour 4,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_186,GSM1883629
3,GSM1883630,"HRV DUKE Subject 12, Hour 8",HRV.DUKE.Subject.12..Hour.8,GSM1883630,"peripheral blood of HRV DUKE subject 12, hour 8",virus: HRV,time point: hour 8,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_187,GSM1883630
3,GSM1883631,"HRV DUKE Subject 12, Hour 12",HRV.DUKE.Subject.12..Hour.12,GSM1883631,"peripheral blood of HRV DUKE subject 12, hour 12",virus: HRV,time point: hour 12,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_188,GSM1883631
3,GSM1883632,"HRV DUKE Subject 12, Hour 16",HRV.DUKE.Subject.12..Hour.16,GSM1883632,"peripheral blood of HRV DUKE subject 12, hour 16",virus: HRV,time point: hour 16,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_189,GSM1883632
3,GSM1883633,"HRV DUKE Subject 12, Hour 20",HRV.DUKE.Subject.12..Hour.20,GSM1883633,"peripheral blood of HRV DUKE subject 12, hour 20",virus: HRV,time point: hour 20,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_190,GSM1883633
3,GSM1883634,"HRV DUKE Subject 12, Hour 24",HRV.DUKE.Subject.12..Hour.24,GSM1883634,"peripheral blood of HRV DUKE subject 12, hour 24",virus: HRV,time point: hour 24,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_191,GSM1883634
3,GSM1883635,"HRV DUKE Subject 12, Hour 30",HRV.DUKE.Subject.12..Hour.30,GSM1883635,"peripheral blood of HRV DUKE subject 12, hour 30",virus: HRV,time point: hour 30,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_192,GSM1883635
3,GSM1883636,"HRV DUKE Subject 12, Hour 36",HRV.DUKE.Subject.12..Hour.36,GSM1883636,"peripheral blood of HRV DUKE subject 12, hour 36",virus: HRV,time point: hour 36,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_193,GSM1883636
3,GSM1883637,"HRV DUKE Subject 12, Hour 42",HRV.DUKE.Subject.12..Hour.42,GSM1883637,"peripheral blood of HRV DUKE subject 12, hour 42",virus: HRV,time point: hour 42,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_194,GSM1883637
3,GSM1883638,"HRV DUKE Subject 12, Hour 48",HRV.DUKE.Subject.12..Hour.48,GSM1883638,"peripheral blood of HRV DUKE subject 12, hour 48",virus: HRV,time point: hour 48,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_195,GSM1883638
3,GSM1883639,"HRV DUKE Subject 12, Hour 60",HRV.DUKE.Subject.12..Hour.60,GSM1883639,"peripheral blood of HRV DUKE subject 12, hour 60",virus: HRV,time point: hour 60,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_196,GSM1883639
4,GSM1883640,"HRV DUKE Subject 12, Hour 72",HRV.DUKE.Subject.12..Hour.72,GSM1883640,"peripheral blood of HRV DUKE subject 12, hour 72",virus: HRV,time point: hour 72,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_197,GSM1883640
4,GSM1883641,"HRV DUKE Subject 12, Hour 84",HRV.DUKE.Subject.12..Hour.84,GSM1883641,"peripheral blood of HRV DUKE subject 12, hour 84",virus: HRV,time point: hour 84,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_198,GSM1883641
4,GSM1883642,"HRV DUKE Subject 12, Hour 96",HRV.DUKE.Subject.12..Hour.96,GSM1883642,"peripheral blood of HRV DUKE subject 12, hour 96",virus: HRV,time point: hour 96,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_199,GSM1883642
4,GSM1883643,"HRV DUKE Subject 12, Hour 108",HRV.DUKE.Subject.12..Hour.108,GSM1883643,"peripheral blood of HRV DUKE subject 12, hour 108",virus: HRV,time point: hour 108,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_200,GSM1883643
4,GSM1883644,"HRV DUKE Subject 12, Hour 120",HRV.DUKE.Subject.12..Hour.120,GSM1883644,"peripheral blood of HRV DUKE subject 12, hour 120",virus: HRV,time point: hour 120,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_201,GSM1883644
4,GSM1883645,"HRV DUKE Subject 12, Hour 136",HRV.DUKE.Subject.12..Hour.136,GSM1883645,"peripheral blood of HRV DUKE subject 12, hour 136",virus: HRV,time point: hour 136,subject: HRV DUKE subject 12,HRV_DUKE_SAMPLE_202,GSM1883645
1,GSM1883646,"HRV DUKE Subject 13, Hour -11",HRV.DUKE.Subject.13..Hour..11,GSM1883646,"peripheral blood of HRV DUKE subject 13, hour -11",virus: HRV,time point: hour -11,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_203,GSM1883646
1,GSM1883647,"HRV DUKE Subject 13, Hour 0",HRV.DUKE.Subject.13..Hour.0,GSM1883647,"peripheral blood of HRV DUKE subject 13, hour 0",virus: HRV,time point: hour 0,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_204,GSM1883647
2,GSM1883648,"HRV DUKE Subject 13, Hour 4",HRV.DUKE.Subject.13..Hour.4,GSM1883648,"peripheral blood of HRV DUKE subject 13, hour 4",virus: HRV,time point: hour 4,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_205,GSM1883648
2,GSM1883649,"HRV DUKE Subject 13, Hour 8",HRV.DUKE.Subject.13..Hour.8,GSM1883649,"peripheral blood of HRV DUKE subject 13, hour 8",virus: HRV,time point: hour 8,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_206,GSM1883649
2,GSM1883650,"HRV DUKE Subject 13, Hour 12",HRV.DUKE.Subject.13..Hour.12,GSM1883650,"peripheral blood of HRV DUKE subject 13, hour 12",virus: HRV,time point: hour 12,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_207,GSM1883650
2,GSM1883651,"HRV DUKE Subject 13, Hour 16",HRV.DUKE.Subject.13..Hour.16,GSM1883651,"peripheral blood of HRV DUKE subject 13, hour 16",virus: HRV,time point: hour 16,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_208,GSM1883651
2,GSM1883652,"HRV DUKE Subject 13, Hour 20",HRV.DUKE.Subject.13..Hour.20,GSM1883652,"peripheral blood of HRV DUKE subject 13, hour 20",virus: HRV,time point: hour 20,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_209,GSM1883652
2,GSM1883653,"HRV DUKE Subject 13, Hour 24",HRV.DUKE.Subject.13..Hour.24,GSM1883653,"peripheral blood of HRV DUKE subject 13, hour 24",virus: HRV,time point: hour 24,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_210,GSM1883653
2,GSM1883654,"HRV DUKE Subject 13, Hour 30",HRV.DUKE.Subject.13..Hour.30,GSM1883654,"peripheral blood of HRV DUKE subject 13, hour 30",virus: HRV,time point: hour 30,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_211,GSM1883654
2,GSM1883655,"HRV DUKE Subject 13, Hour 36",HRV.DUKE.Subject.13..Hour.36,GSM1883655,"peripheral blood of HRV DUKE subject 13, hour 36",virus: HRV,time point: hour 36,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_212,GSM1883655
2,GSM1883656,"HRV DUKE Subject 13, Hour 42",HRV.DUKE.Subject.13..Hour.42,GSM1883656,"peripheral blood of HRV DUKE subject 13, hour 42",virus: HRV,time point: hour 42,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_213,GSM1883656
2,GSM1883657,"HRV DUKE Subject 13, Hour 48",HRV.DUKE.Subject.13..Hour.48,GSM1883657,"peripheral blood of HRV DUKE subject 13, hour 48",virus: HRV,time point: hour 48,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_214,GSM1883657
2,GSM1883658,"HRV DUKE Subject 13, Hour 60",HRV.DUKE.Subject.13..Hour.60,GSM1883658,"peripheral blood of HRV DUKE subject 13, hour 60",virus: HRV,time point: hour 60,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_215,GSM1883658
2,GSM1883659,"HRV DUKE Subject 13, Hour 72",HRV.DUKE.Subject.13..Hour.72,GSM1883659,"peripheral blood of HRV DUKE subject 13, hour 72",virus: HRV,time point: hour 72,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_216,GSM1883659
2,GSM1883660,"HRV DUKE Subject 13, Hour 84",HRV.DUKE.Subject.13..Hour.84,GSM1883660,"peripheral blood of HRV DUKE subject 13, hour 84",virus: HRV,time point: hour 84,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_217,GSM1883660
2,GSM1883661,"HRV DUKE Subject 13, Hour 96",HRV.DUKE.Subject.13..Hour.96,GSM1883661,"peripheral blood of HRV DUKE subject 13, hour 96",virus: HRV,time point: hour 96,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_218,GSM1883661
2,GSM1883662,"HRV DUKE Subject 13, Hour 108",HRV.DUKE.Subject.13..Hour.108,GSM1883662,"peripheral blood of HRV DUKE subject 13, hour 108",virus: HRV,time point: hour 108,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_219,GSM1883662
2,GSM1883663,"HRV DUKE Subject 13, Hour 120",HRV.DUKE.Subject.13..Hour.120,GSM1883663,"peripheral blood of HRV DUKE subject 13, hour 120",virus: HRV,time point: hour 120,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_220,GSM1883663
2,GSM1883664,"HRV DUKE Subject 13, Hour 136",HRV.DUKE.Subject.13..Hour.136,GSM1883664,"peripheral blood of HRV DUKE subject 13, hour 136",virus: HRV,time point: hour 136,subject: HRV DUKE subject 13,HRV_DUKE_SAMPLE_221,GSM1883664
1,GSM1883665,"HRV DUKE Subject 14, Hour -11",HRV.DUKE.Subject.14..Hour..11,GSM1883665,"peripheral blood of HRV DUKE subject 14, hour -11",virus: HRV,time point: hour -11,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_222,GSM1883665
1,GSM1883666,"HRV DUKE Subject 14, Hour 0",HRV.DUKE.Subject.14..Hour.0,GSM1883666,"peripheral blood of HRV DUKE subject 14, hour 0",virus: HRV,time point: hour 0,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_223,GSM1883666
3,GSM1883667,"HRV DUKE Subject 14, Hour 4",HRV.DUKE.Subject.14..Hour.4,GSM1883667,"peripheral blood of HRV DUKE subject 14, hour 4",virus: HRV,time point: hour 4,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_224,GSM1883667
3,GSM1883668,"HRV DUKE Subject 14, Hour 8",HRV.DUKE.Subject.14..Hour.8,GSM1883668,"peripheral blood of HRV DUKE subject 14, hour 8",virus: HRV,time point: hour 8,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_225,GSM1883668
3,GSM1883669,"HRV DUKE Subject 14, Hour 12",HRV.DUKE.Subject.14..Hour.12,GSM1883669,"peripheral blood of HRV DUKE subject 14, hour 12",virus: HRV,time point: hour 12,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_226,GSM1883669
3,GSM1883670,"HRV DUKE Subject 14, Hour 16",HRV.DUKE.Subject.14..Hour.16,GSM1883670,"peripheral blood of HRV DUKE subject 14, hour 16",virus: HRV,time point: hour 16,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_227,GSM1883670
3,GSM1883671,"HRV DUKE Subject 14, Hour 20",HRV.DUKE.Subject.14..Hour.20,GSM1883671,"peripheral blood of HRV DUKE subject 14, hour 20",virus: HRV,time point: hour 20,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_228,GSM1883671
3,GSM1883672,"HRV DUKE Subject 14, Hour 24",HRV.DUKE.Subject.14..Hour.24,GSM1883672,"peripheral blood of HRV DUKE subject 14, hour 24",virus: HRV,time point: hour 24,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_229,GSM1883672
3,GSM1883673,"HRV DUKE Subject 14, Hour 30",HRV.DUKE.Subject.14..Hour.30,GSM1883673,"peripheral blood of HRV DUKE subject 14, hour 30",virus: HRV,time point: hour 30,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_230,GSM1883673
3,GSM1883674,"HRV DUKE Subject 14, Hour 36",HRV.DUKE.Subject.14..Hour.36,GSM1883674,"peripheral blood of HRV DUKE subject 14, hour 36",virus: HRV,time point: hour 36,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_231,GSM1883674
3,GSM1883675,"HRV DUKE Subject 14, Hour 42",HRV.DUKE.Subject.14..Hour.42,GSM1883675,"peripheral blood of HRV DUKE subject 14, hour 42",virus: HRV,time point: hour 42,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_232,GSM1883675
3,GSM1883676,"HRV DUKE Subject 14, Hour 48",HRV.DUKE.Subject.14..Hour.48,GSM1883676,"peripheral blood of HRV DUKE subject 14, hour 48",virus: HRV,time point: hour 48,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_233,GSM1883676
3,GSM1883677,"HRV DUKE Subject 14, Hour 60",HRV.DUKE.Subject.14..Hour.60,GSM1883677,"peripheral blood of HRV DUKE subject 14, hour 60",virus: HRV,time point: hour 60,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_234,GSM1883677
4,GSM1883678,"HRV DUKE Subject 14, Hour 72",HRV.DUKE.Subject.14..Hour.72,GSM1883678,"peripheral blood of HRV DUKE subject 14, hour 72",virus: HRV,time point: hour 72,subject: HRV DUKE subject 14,HRV_DUKE_SAMPLE_235,GSM1883678
1,GSM1883698,"HRV DUKE Subject 16, Hour -11",HRV.DUKE.Subject.16..Hour..11,GSM1883698,"peripheral blood of HRV DUKE subject 16, hour -11",virus: HRV,time point: hour -11,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_255,GSM1883698
1,GSM1883699,"HRV DUKE Subject 16, Hour 0",HRV.DUKE.Subject.16..Hour.0,GSM1883699,"peripheral blood of HRV DUKE subject 16, hour 0",virus: HRV,time point: hour 0,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_256,GSM1883699
3,GSM1883700,"HRV DUKE Subject 16, Hour 4",HRV.DUKE.Subject.16..Hour.4,GSM1883700,"peripheral blood of HRV DUKE subject 16, hour 4",virus: HRV,time point: hour 4,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_257,GSM1883700
3,GSM1883701,"HRV DUKE Subject 16, Hour 8",HRV.DUKE.Subject.16..Hour.8,GSM1883701,"peripheral blood of HRV DUKE subject 16, hour 8",virus: HRV,time point: hour 8,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_258,GSM1883701
3,GSM1883702,"HRV DUKE Subject 16, Hour 12",HRV.DUKE.Subject.16..Hour.12,GSM1883702,"peripheral blood of HRV DUKE subject 16, hour 12",virus: HRV,time point: hour 12,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_259,GSM1883702
3,GSM1883703,"HRV DUKE Subject 16, Hour 16",HRV.DUKE.Subject.16..Hour.16,GSM1883703,"peripheral blood of HRV DUKE subject 16, hour 16",virus: HRV,time point: hour 16,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_260,GSM1883703
3,GSM1883704,"HRV DUKE Subject 16, Hour 20",HRV.DUKE.Subject.16..Hour.20,GSM1883704,"peripheral blood of HRV DUKE subject 16, hour 20",virus: HRV,time point: hour 20,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_261,GSM1883704
4,GSM1883705,"HRV DUKE Subject 16, Hour 24",HRV.DUKE.Subject.16..Hour.24,GSM1883705,"peripheral blood of HRV DUKE subject 16, hour 24",virus: HRV,time point: hour 24,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_262,GSM1883705
4,GSM1883706,"HRV DUKE Subject 16, Hour 30",HRV.DUKE.Subject.16..Hour.30,GSM1883706,"peripheral blood of HRV DUKE subject 16, hour 30",virus: HRV,time point: hour 30,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_263,GSM1883706
4,GSM1883707,"HRV DUKE Subject 16, Hour 36",HRV.DUKE.Subject.16..Hour.36,GSM1883707,"peripheral blood of HRV DUKE subject 16, hour 36",virus: HRV,time point: hour 36,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_264,GSM1883707
4,GSM1883708,"HRV DUKE Subject 16, Hour 42",HRV.DUKE.Subject.16..Hour.42,GSM1883708,"peripheral blood of HRV DUKE subject 16, hour 42",virus: HRV,time point: hour 42,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_265,GSM1883708
4,GSM1883709,"HRV DUKE Subject 16, Hour 48",HRV.DUKE.Subject.16..Hour.48,GSM1883709,"peripheral blood of HRV DUKE subject 16, hour 48",virus: HRV,time point: hour 48,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_266,GSM1883709
4,GSM1883710,"HRV DUKE Subject 16, Hour 60",HRV.DUKE.Subject.16..Hour.60,GSM1883710,"peripheral blood of HRV DUKE subject 16, hour 60",virus: HRV,time point: hour 60,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_267,GSM1883710
4,GSM1883711,"HRV DUKE Subject 16, Hour 72",HRV.DUKE.Subject.16..Hour.72,GSM1883711,"peripheral blood of HRV DUKE subject 16, hour 72",virus: HRV,time point: hour 72,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_268,GSM1883711
4,GSM1883712,"HRV DUKE Subject 16, Hour 84",HRV.DUKE.Subject.16..Hour.84,GSM1883712,"peripheral blood of HRV DUKE subject 16, hour 84",virus: HRV,time point: hour 84,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_269,GSM1883712
4,GSM1883713,"HRV DUKE Subject 16, Hour 108",HRV.DUKE.Subject.16..Hour.108,GSM1883713,"peripheral blood of HRV DUKE subject 16, hour 108",virus: HRV,time point: hour 108,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_270,GSM1883713
4,GSM1883714,"HRV DUKE Subject 16, Hour 120",HRV.DUKE.Subject.16..Hour.120,GSM1883714,"peripheral blood of HRV DUKE subject 16, hour 120",virus: HRV,time point: hour 120,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_271,GSM1883714
4,GSM1883715,"HRV DUKE Subject 16, Hour 136",HRV.DUKE.Subject.16..Hour.136,GSM1883715,"peripheral blood of HRV DUKE subject 16, hour 136",virus: HRV,time point: hour 136,subject: HRV DUKE subject 16,HRV_DUKE_SAMPLE_272,GSM1883715
1,GSM1883716,"HRV DUKE Subject 17, Hour -11",HRV.DUKE.Subject.17..Hour..11,GSM1883716,"peripheral blood of HRV DUKE subject 17, hour -11",virus: HRV,time point: hour -11,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_273,GSM1883716
1,GSM1883717,"HRV DUKE Subject 17, Hour 0",HRV.DUKE.Subject.17..Hour.0,GSM1883717,"peripheral blood of HRV DUKE subject 17, hour 0",virus: HRV,time point: hour 0,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_274,GSM1883717
3,GSM1883718,"HRV DUKE Subject 17, Hour 4",HRV.DUKE.Subject.17..Hour.4,GSM1883718,"peripheral blood of HRV DUKE subject 17, hour 4",virus: HRV,time point: hour 4,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_275,GSM1883718
3,GSM1883719,"HRV DUKE Subject 17, Hour 8",HRV.DUKE.Subject.17..Hour.8,GSM1883719,"peripheral blood of HRV DUKE subject 17, hour 8",virus: HRV,time point: hour 8,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_276,GSM1883719
3,GSM1883720,"HRV DUKE Subject 17, Hour 12",HRV.DUKE.Subject.17..Hour.12,GSM1883720,"peripheral blood of HRV DUKE subject 17, hour 12",virus: HRV,time point: hour 12,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_277,GSM1883720
3,GSM1883721,"HRV DUKE Subject 17, Hour 16",HRV.DUKE.Subject.17..Hour.16,GSM1883721,"peripheral blood of HRV DUKE subject 17, hour 16",virus: HRV,time point: hour 16,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_278,GSM1883721
3,GSM1883722,"HRV DUKE Subject 17, Hour 20",HRV.DUKE.Subject.17..Hour.20,GSM1883722,"peripheral blood of HRV DUKE subject 17, hour 20",virus: HRV,time point: hour 20,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_279,GSM1883722
3,GSM1883723,"HRV DUKE Subject 17, Hour 24",HRV.DUKE.Subject.17..Hour.24,GSM1883723,"peripheral blood of HRV DUKE subject 17, hour 24",virus: HRV,time point: hour 24,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_280,GSM1883723
3,GSM1883724,"HRV DUKE Subject 17, Hour 30",HRV.DUKE.Subject.17..Hour.30,GSM1883724,"peripheral blood of HRV DUKE subject 17, hour 30",virus: HRV,time point: hour 30,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_281,GSM1883724
3,GSM1883725,"HRV DUKE Subject 17, Hour 36",HRV.DUKE.Subject.17..Hour.36,GSM1883725,"peripheral blood of HRV DUKE subject 17, hour 36",virus: HRV,time point: hour 36,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_282,GSM1883725
3,GSM1883726,"HRV DUKE Subject 17, Hour 42",HRV.DUKE.Subject.17..Hour.42,GSM1883726,"peripheral blood of HRV DUKE subject 17, hour 42",virus: HRV,time point: hour 42,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_283,GSM1883726
4,GSM1883727,"HRV DUKE Subject 17, Hour 48",HRV.DUKE.Subject.17..Hour.48,GSM1883727,"peripheral blood of HRV DUKE subject 17, hour 48",virus: HRV,time point: hour 48,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_284,GSM1883727
4,GSM1883728,"HRV DUKE Subject 17, Hour 60",HRV.DUKE.Subject.17..Hour.60,GSM1883728,"peripheral blood of HRV DUKE subject 17, hour 60",virus: HRV,time point: hour 60,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_285,GSM1883728
4,GSM1883729,"HRV DUKE Subject 17, Hour 72",HRV.DUKE.Subject.17..Hour.72,GSM1883729,"peripheral blood of HRV DUKE subject 17, hour 72",virus: HRV,time point: hour 72,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_286,GSM1883729
4,GSM1883730,"HRV DUKE Subject 17, Hour 84",HRV.DUKE.Subject.17..Hour.84,GSM1883730,"peripheral blood of HRV DUKE subject 17, hour 84",virus: HRV,time point: hour 84,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_287,GSM1883730
4,GSM1883731,"HRV DUKE Subject 17, Hour 96",HRV.DUKE.Subject.17..Hour.96,GSM1883731,"peripheral blood of HRV DUKE subject 17, hour 96",virus: HRV,time point: hour 96,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_288,GSM1883731
4,GSM1883732,"HRV DUKE Subject 17, Hour 108",HRV.DUKE.Subject.17..Hour.108,GSM1883732,"peripheral blood of HRV DUKE subject 17, hour 108",virus: HRV,time point: hour 108,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_289,GSM1883732
4,GSM1883733,"HRV DUKE Subject 17, Hour 120",HRV.DUKE.Subject.17..Hour.120,GSM1883733,"peripheral blood of HRV DUKE subject 17, hour 120",virus: HRV,time point: hour 120,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_290,GSM1883733
4,GSM1883734,"HRV DUKE Subject 17, Hour 136",HRV.DUKE.Subject.17..Hour.136,GSM1883734,"peripheral blood of HRV DUKE subject 17, hour 136",virus: HRV,time point: hour 136,subject: HRV DUKE subject 17,HRV_DUKE_SAMPLE_291,GSM1883734
1,GSM1883760,"HRV DUKE Subject 22, Hour -11",HRV.DUKE.Subject.22..Hour..11,GSM1883760,"peripheral blood of HRV DUKE subject 22, hour -11",virus: HRV,time point: hour -11,subject: HRV DUKE subject 22,HRV_DUKE_SAMPLE_317,GSM1883760
1,GSM1883761,"HRV DUKE Subject 22, Hour 0",HRV.DUKE.Subject.22..Hour.0,GSM1883761,"peripheral blood of HRV DUKE subject 22, hour 0",virus: HRV,time point: hour 0,subject: HRV DUKE subject 22,HRV_DUKE_SAMPLE_318,GSM1883761
3,GSM1883762,"HRV DUKE Subject 22, Hour 4",HRV.DUKE.Subject.22..Hour.4,GSM1883762,"peripheral blood of HRV DUKE subject 22, hour 4",virus: HRV,time point: hour 4,subject: HRV DUKE subject 22,HRV_DUKE_SAMPLE_319,GSM1883762
3,GSM1883763,"HRV DUKE Subject 22, Hour 8",HRV.DUKE.Subject.22..Hour.8,GSM1883763,"peripheral blood of HRV DUKE subject 22, hour 8",virus: HRV,time point: hour 8,subject: HRV DUKE subject 22,HRV_DUKE_SAMPLE_320,GSM1883763
3,GSM1883764,"HRV DUKE Subject 22, Hour 12",HRV.DUKE.Subject.22..Hour.12,GSM1883764,"peripheral blood of HRV DUKE subject 22, hour 12",virus: HRV,time point: hour 12,subject: HRV DUKE subject 22,HRV_DUKE_SAMPLE_321,GSM1883764
3,GSM1883765,"HRV DUKE Subject 22, Hour 16",HRV.DUKE.Subject.22..Hour.16,GSM1883765,"peripheral blood of HRV DUKE subject 22, hour 16",virus: HRV,time point: hour 16,subject: HRV DUKE subject 22,HRV_DUKE_SAMPLE_322,GSM1883765
3,GSM1883766,"HRV DUKE Subject 22, Hour 20",HRV.DUKE.Subject.22..Hour.20,GSM1883766,"peripheral blood of HRV DUKE subject 22, hour 20",virus: HRV,time point: hour 20,subject: HRV DUKE subject 22,HRV_DUKE_SAMPLE_323,GSM1883766
